flightId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left,price
276943,Air_India,AI-698,Hyderabad,Night,one,Afternoon,Delhi,14,44,39499
294959,Vistara,UK-836,Chennai,Morning,one,Evening,Bangalore,8.08,31,60260
235284,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,5.67,16,57677
275832,Air_India,AI-541,Hyderabad,Evening,zero,Evening,Delhi,2.25,23,24122
238752,Vistara,UK-996,Mumbai,Evening,one,Afternoon,Hyderabad,18.08,12,60365
211644,Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,27.58,46,59033
258066,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,9,35,56588
248599,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,10.25,49,50361
237179,Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,22.67,39,69997
219580,Air_India,AI-506,Delhi,Morning,one,Morning,Hyderabad,23.08,10,44405
213672,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,2.75,23,32859
266589,Vistara,UK-776,Kolkata,Evening,zero,Night,Mumbai,2.75,39,31982
213833,Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,13,24,62617
297434,Air_India,AI-430,Chennai,Morning,one,Evening,Kolkata,9.25,35,55377
268761,Air_India,AI-424,Kolkata,Afternoon,one,Afternoon,Bangalore,22.75,25,60978
237375,Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,15,42,49725
232772,Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,12.92,33,69168
215655,Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,10.17,46,54777
212663,Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,2.75,11,32859
299357,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,10.17,32,79099
264588,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,14.25,11,50271
270485,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Hyderabad,17.83,7,52175
248651,Vistara,UK-818,Bangalore,Evening,one,Night,Mumbai,26.33,1,79548
256695,Vistara,UK-852,Bangalore,Morning,one,Night,Hyderabad,11.42,14,37985
239393,Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,7.17,21,58125
255224,Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,24.25,38,60508
225053,Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,27.5,2,57062
279350,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,11.67,34,66155
284703,Air_India,AI-525,Hyderabad,Early_Morning,zero,Morning,Kolkata,2.08,37,20000
219239,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,2.33,4,23944
255723,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,21,46,51817
225734,Vistara,UK-821,Mumbai,Early_Morning,one,Afternoon,Delhi,6.75,9,51372
255233,Air_India,AI-808,Bangalore,Night,one,Afternoon,Kolkata,15.5,38,60508
297067,Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,22.83,27,55377
239681,Air_India,AI-867,Mumbai,Night,one,Evening,Hyderabad,21.83,25,45693
235736,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,10.58,21,72237
266908,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,6.83,43,56991
256108,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,14.92,4,56476
282933,Air_India,AI-541,Hyderabad,Evening,one,Night,Bangalore,7.67,48,56590
279658,Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,15,39,52715
215996,Air_India,AI-805,Delhi,Evening,one,Night,Kolkata,27.67,4,53209
226446,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,17.33,16,47844
194059,Air_India,AI-569,Chennai,Early_Morning,one,Morning,Bangalore,4.83,5,10608
293162,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,16,45,49553
222185,Air_India,AI-403,Delhi,Afternoon,two_or_more,Morning,Chennai,22,7,52882
293665,Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,14.25,7,55904
271448,Vistara,UK-776,Kolkata,Evening,one,Afternoon,Hyderabad,18.67,27,49207
258828,Air_India,AI-610,Bangalore,Evening,one,Night,Hyderabad,25.58,47,37929
251263,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,13.08,31,69244
230188,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Bangalore,16.92,4,62549
209283,Air_India,AI-762,Delhi,Night,one,Evening,Mumbai,21.58,25,59033
287156,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,22.92,40,41314
230161,Vistara,UK-996,Mumbai,Evening,one,Evening,Bangalore,22.5,3,105764
245796,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,14.17,14,50361
224208,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,29.5,38,48948
289849,Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,11.92,41,45185
231761,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,13,22,54608
249692,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,14.83,14,54684
255537,Vistara,UK-846,Bangalore,Morning,one,Morning,Kolkata,25.17,43,51817
268699,Air_India,AI-770,Kolkata,Night,one,Night,Bangalore,23.58,24,60978
223857,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,2.83,33,27864
244902,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Delhi,18.17,2,75449
210242,Air_India,AI-542,Delhi,Morning,one,Morning,Mumbai,23.92,34,41113
231525,Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,8.67,19,66928
249759,Vistara,UK-802,Bangalore,Evening,one,Morning,Mumbai,14.92,14,87136
245647,Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,4.58,12,54841
267740,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,16.08,9,60978
239186,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,9.5,18,60365
219562,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,2.25,10,24056
296362,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,9.83,12,54896
229945,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,25.75,49,41269
222590,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,8.75,13,45672
274022,Air_India,AI-768,Kolkata,Afternoon,one,Night,Chennai,8.08,33,55983
294183,Air_India,AI-430,Chennai,Morning,one,Morning,Bangalore,23,16,60260
275287,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,6.83,12,47395
291736,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,12.67,23,64113
270622,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Hyderabad,9.83,10,52175
218206,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,9.58,36,65529
266993,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,9.83,44,64831
234593,Air_India,AI-864,Mumbai,Early_Morning,one,Night,Kolkata,15.33,8,49725
213418,Vistara,UK-807,Delhi,Night,zero,Night,Bangalore,2.67,20,32859
287000,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,14.25,37,41314
274873,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,12,5,39499
292925,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,14.92,41,61649
232184,Vistara,UK-651,Mumbai,Evening,one,Evening,Bangalore,26.17,27,48213
239933,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,12.42,28,60365
265469,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,13.67,23,50271
239276,Vistara,UK-996,Mumbai,Evening,one,Morning,Hyderabad,15.17,19,66940
285529,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,12.67,6,40843
256922,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,23.17,17,56588
242666,Vistara,UK-950,Mumbai,Night,one,Morning,Chennai,12,18,61933
214540,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,17.33,33,42457
286235,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,14.25,22,45189
243661,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,15.58,32,49613
294728,Vistara,UK-824,Chennai,Night,one,Early_Morning,Bangalore,11.33,27,44144
292856,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,10.5,40,64113
293144,Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,2,45,23838
281963,Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,9.25,32,38099
230899,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Bangalore,6.42,12,62560
289023,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,8.17,26,60160
285585,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,6.83,7,51707
256736,Air_India,AI-505,Bangalore,Morning,one,Evening,Hyderabad,8.92,14,56476
285786,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,13.17,11,71389
226883,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,12.67,20,53152
209445,Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,23.75,27,41281
299446,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Hyderabad,13.17,34,51345
296686,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,9.83,19,54896
261522,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,11.5,6,53743
254217,Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,8.33,23,60508
269334,Air_India,AI-770,Kolkata,Night,one,Afternoon,Bangalore,16,34,69938
264289,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,14.25,7,50271
289899,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,2.67,42,27792
279663,Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,5.75,39,58315
234387,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Kolkata,37.58,5,58708
231949,Air_India,AI-867,Mumbai,Night,one,Night,Bangalore,22.58,24,54608
230548,Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,7.58,8,66928
267648,Vistara,UK-738,Kolkata,Evening,one,Evening,Bangalore,24.08,7,68415
211146,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,15.75,42,41113
255850,Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,15.25,48,51817
213375,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,11.42,19,49177
244789,Vistara,UK-821,Mumbai,Early_Morning,zero,Morning,Chennai,2.08,49,23898
221638,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,11.17,46,39377
228300,Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,2.25,34,22140
215793,Air_India,AI-407,Delhi,Afternoon,one,Late_Night,Bangalore,11,49,45371
259691,Vistara,UK-814,Bangalore,Night,one,Morning,Chennai,12.75,19,60396
299522,Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,6.25,36,51457
261020,Air_India,AI-776,Bangalore,Early_Morning,one,Night,Chennai,16.83,45,26682
281452,Air_India,AI-698,Hyderabad,Night,one,Evening,Bangalore,20.25,23,38043
243822,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Chennai,16.25,34,57453
217715,Air_India,AI-865,Delhi,Morning,one,Night,Kolkata,13,29,53209
218928,Air_India,AI-489,Delhi,Evening,one,Morning,Kolkata,16.17,47,42771
264757,Air_India,AI-424,Kolkata,Afternoon,one,Afternoon,Mumbai,23.33,13,50271
233691,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,10.25,44,54608
240617,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,9.5,37,68317
234832,Air_India,AI-864,Mumbai,Early_Morning,one,Afternoon,Kolkata,7.5,11,49725
254372,Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,8.75,25,60508
225114,Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,11,3,44048
295480,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,11.58,41,60260
256494,Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,22.33,10,56476
223020,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,6.08,19,65944
286942,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,9.67,35,84075
281216,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,21.83,19,38099
275395,Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,11.25,14,51875
222261,Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,24.33,8,53198
258807,Air_India,AI-564,Bangalore,Morning,one,Night,Hyderabad,8.75,47,26818
296255,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,11.17,9,65457
254506,Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,15.17,27,60508
31373,Vistara,UK-819,Delhi,Afternoon,one,Night,Hyderabad,6.67,22,5761
245328,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,12,8,57081
280598,Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,8.75,8,56590
277643,Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,14.58,8,60555
226068,Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Delhi,10.08,12,59021
207074,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,7.58,5,59033
228874,Vistara,UK-873,Mumbai,Early_Morning,one,Night,Delhi,16.5,39,41269
246314,Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,10.17,20,61546
222905,Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,14.92,18,45257
213463,Vistara,UK-941,Delhi,Evening,one,Early_Morning,Bangalore,15.08,20,50297
265329,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,13.67,21,50271
297551,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,28.33,38,54896
292758,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,8.08,39,49553
231712,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,13.92,21,69168
267393,Air_India,AI-402,Kolkata,Morning,one,Night,Bangalore,9.67,3,63218
235767,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,12.17,22,49725
256810,Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,15.42,15,64025
280667,Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,15.25,9,63277
250129,Vistara,UK-852,Bangalore,Morning,zero,Morning,Mumbai,1.92,19,20760
228970,Air_India,AI-673,Mumbai,Early_Morning,one,Night,Delhi,13,40,40435
284697,Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,14.92,36,59290
211729,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,11.67,47,53164
265531,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,15.67,24,50271
225625,Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,10.83,8,50957
229686,Vistara,UK-958,Mumbai,Afternoon,zero,Afternoon,Delhi,2.08,47,22140
227292,Vistara,UK-655,Mumbai,Morning,one,Evening,Delhi,5.25,24,50982
219791,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,2.33,14,23944
260282,Vistara,UK-867,Bangalore,Afternoon,two_or_more,Night,Chennai,34.33,30,63362
255117,Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,22.42,36,62188
236961,Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,25.17,37,49725
229294,Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,11,43,37888
270831,Vistara,UK-706,Kolkata,Morning,one,Morning,Hyderabad,23.42,14,52175
237636,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,15.25,45,49725
276097,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,10.5,28,39555
259300,Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,8.75,10,60396
266336,Air_India,AI-770,Kolkata,Night,one,Afternoon,Mumbai,16.33,35,50271
225030,Air_India,AI-649,Mumbai,Early_Morning,one,Late_Night,Delhi,17.08,2,46720
232500,Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,8.42,30,66928
240664,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,9.5,38,58125
276368,Air_India,AI-616,Hyderabad,Morning,one,Evening,Delhi,9.83,33,39499
255608,Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,6.58,44,60508
216262,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Kolkata,29.17,8,48882
264896,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,11.17,15,50271
239982,Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,24.33,29,45693
224558,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,16.83,43,60232
263614,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,11.5,43,53743
131030,SpiceJet,SG-489,Kolkata,Night,zero,Late_Night,Mumbai,2.83,24,5017
284272,Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,9.25,28,63579
242462,Vistara,UK-996,Mumbai,Evening,one,Night,Chennai,25.75,15,64173
248690,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,9.5,2,65705
212798,Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,19,12,52522
258395,Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,14.83,40,56588
221396,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,2.08,42,23944
257283,Vistara,UK-852,Bangalore,Morning,one,Early_Morning,Hyderabad,22.33,23,37985
259173,Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,16.83,7,44280
245383,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,13.08,9,50361
269613,Air_India,AI-773,Kolkata,Evening,one,Evening,Bangalore,25.25,39,52287
213524,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,17.33,21,42457
232001,Vistara,UK-849,Mumbai,Evening,zero,Evening,Bangalore,1.75,25,20684
221415,Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,20.17,42,46097
246214,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,5.17,19,54841
230890,Air_India,AI-660,Mumbai,Evening,one,Night,Bangalore,26.08,12,54608
255639,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,13.5,44,61404
222719,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,8.75,15,45672
245439,Air_India,AI-808,Bangalore,Night,zero,Night,Delhi,2.92,10,32923
246580,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,6.5,24,42521
266788,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,13.33,41,64831
256329,Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,26.5,8,43697
285610,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,13.33,7,72394
294282,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,16.42,18,60260
272164,Air_India,AI-773,Kolkata,Evening,one,Early_Morning,Hyderabad,14,41,49151
217371,Air_India,AI-865,Delhi,Morning,one,Night,Kolkata,13,24,53209
297387,Air_India,AI-430,Chennai,Morning,one,Evening,Kolkata,9.25,34,55377
250322,Air_India,AI-505,Bangalore,Morning,one,Evening,Mumbai,9.58,21,54684
279472,Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,21.08,36,58315
246099,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Delhi,5.5,18,42521
276989,Air_India,AI-620,Hyderabad,Early_Morning,one,Afternoon,Delhi,6.75,45,39499
227031,Air_India,AI-633,Mumbai,Early_Morning,one,Afternoon,Delhi,10.17,22,29764
246904,Air_India,AI-516,Bangalore,Early_Morning,one,Night,Delhi,15.42,28,35554
286837,Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Chennai,25.33,33,51595
279766,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,12.5,41,45995
209940,Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,11.33,31,53164
223267,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,12.42,23,64801
247321,Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Delhi,11.5,33,42521
263223,Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,19.75,36,48079
216612,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,23.25,13,53209
285907,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Chennai,15.83,14,51595
276568,Vistara,UK-870,Hyderabad,Night,zero,Night,Delhi,2.25,37,30808
285586,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,9.33,7,51707
297492,Air_India,AI-539,Chennai,Evening,one,Morning,Kolkata,16,36,67473
235863,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,19.5,23,49725
211846,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,11.33,48,53164
209943,Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,19.08,31,53164
255375,Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,22.42,40,62188
298251,Vistara,UK-832,Chennai,Early_Morning,one,Night,Hyderabad,16,7,51457
224478,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,10.25,42,57992
206728,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,7,2,47396
262219,Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,7.33,18,53743
267546,Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,27.33,6,52287
291125,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,8.08,14,61873
234188,Air_India,AI-806,Mumbai,Early_Morning,one,Afternoon,Kolkata,6.5,2,54306
234533,Air_India,AI-809,Mumbai,Morning,one,Evening,Kolkata,9.17,7,57666
272552,Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,9.42,48,89729
261934,Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,7.33,13,53743
293017,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,9.58,43,49553
245351,Vistara,UK-810,Bangalore,Early_Morning,zero,Morning,Delhi,2.67,9,32923
225067,Vistara,UK-863,Mumbai,Morning,one,Morning,Delhi,25.58,2,57856
287300,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,22.92,43,41314
265443,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,5.92,22,74911
286113,Vistara,UK-830,Hyderabad,Morning,one,Morning,Chennai,23.58,19,51707
229097,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,25.92,41,41269
281115,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Bangalore,13.58,17,56590
221728,Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,6.25,47,51697
229381,Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,24.25,44,29765
215614,Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,2.75,46,32859
264120,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,11.33,4,80506
294447,Air_India,AI-430,Chennai,Morning,one,Late_Night,Bangalore,14.25,21,60260
263751,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,12,45,84756
216585,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Kolkata,10.92,12,84222
241668,Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,8,5,49613
288661,Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,5.58,20,57920
227516,Vistara,UK-825,Mumbai,Morning,one,Night,Delhi,14.17,26,51372
286436,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,7,26,41314
294770,Air_India,AI-672,Chennai,Afternoon,one,Evening,Bangalore,27.58,28,43729
239834,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,13.92,27,52380
234115,Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,10.08,49,54608
293961,Air_India,AI-440,Chennai,Early_Morning,one,Late_Night,Bangalore,18,12,60260
209907,Air_India,AI-885,Delhi,Morning,one,Morning,Mumbai,21.42,31,47217
225113,Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,22.25,3,42781
261921,Air_India,AI-721,Kolkata,Afternoon,one,Evening,Delhi,26.58,13,34354
229731,Vistara,UK-877,Mumbai,Morning,one,Morning,Delhi,22.25,47,41269
256459,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,9,10,56588
234823,Vistara,UK-773,Mumbai,Evening,zero,Evening,Kolkata,2.58,11,31436
297549,Vistara,UK-822,Chennai,Morning,one,Morning,Kolkata,23.92,38,54896
240794,Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,16.92,40,45693
208508,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,2,19,22152
270589,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Hyderabad,12.33,9,52063
236207,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,16,27,57565
287060,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,9.92,38,51707
226737,Air_India,AI-615,Mumbai,Early_Morning,one,Afternoon,Delhi,8.08,19,41101
263474,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,16.08,40,68303
222105,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,13.33,6,45257
209608,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,13.75,28,53164
291599,Air_India,AI-538,Chennai,Night,one,Afternoon,Mumbai,16.5,21,61649
